ID,SEX,EDUCATION,MARRIAGE,AGE,LIMIT_BAL,default
121114,2,2,2,31,180000,0
121115,2,1,1,42,200000,1
121116,2,1,2,32,220000,0
121117,2,1,1,36,250000,0
121118,2,1,2,39,250000,0
121119,2,3,1,47,400000,0
121120,2,2,2,38,50000,0
121121,2,1,2,48,480000,0
121122,2,1,1,36,300000,0
121123,2,2,2,44,160000,0
121124,2,1,2,33,230000,0
121125,2,2,1,50,130000,0
121126,2,1,2,49,360000,1
121127,2,2,1,50,150000,1
121128,2,2,1,50,70000,0
121129,2,1,1,49,450000,0
121130,2,2,1,49,200000,1
121131,2,2,1,50,80000,1
121132,2,2,1,48,340000,0
121133,2,2,2,52,50000,1
121134,2,1,1,50,200000,0
121135,2,3,1,48,210000,0
121136,2,2,1,49,360000,0
121137,2,3,1,50,230000,0
121138,2,3,1,48,50000,1
121139,2,2,1,50,120000,1
121140,2,1,2,50,340000,0
121141,2,2,1,50,100000,0
121142,2,2,1,49,80000,0
121143,2,3,2,49,280000,0
121144,2,2,1,50,300000,0
121145,2,3,1,49,500000,1
121146,2,3,2,51,50000,0
121147,2,2,2,50,140000,1
121148,2,2,2,49,210000,1
121149,2,2,1,50,50000,0
121150,2,3,1,51,20000,0
121151,2,3,1,51,100000,0
121152,2,3,1,53,230000,0
121153,2,2,1,50,260000,0
121154,2,3,2,51,380000,0
121155,2,3,1,65,80000,0
121156,2,2,1,54,30000,1
121157,2,2,1,59,30000,0
121158,2,3,2,55,80000,0
121159,2,2,1,54,50000,0
121160,2,1,2,56,10000,0
121161,2,3,1,50,100000,1
121162,2,3,1,50,280000,0
121163,2,3,1,50,80000,0
121164,2,2,2,51,170000,0
121165,2,2,1,52,60000,0
121166,2,3,1,50,100000,0
121167,2,1,1,58,160000,1
121168,2,2,2,55,50000,0
121169,2,1,1,52,210000,0
121170,2,3,1,52,90000,0
121171,2,3,2,55,30000,0
121172,2,3,1,54,30000,1
121173,2,3,1,61,180000,1
121174,2,2,1,49,400000,0
121175,2,3,2,53,120000,0
121176,2,1,1,52,100000,1
121177,2,1,2,52,300000,0
121178,2,3,1,69,80000,0
121179,2,3,1,51,10000,0
121180,2,3,1,55,100000,0
121181,2,2,1,53,240000,0
121182,2,1,1,63,280000,1
121183,2,2,1,59,110000,0
121184,2,1,1,48,80000,1
121185,2,1,1,52,30000,0
121186,2,3,1,52,70000,0
121187,2,3,1,52,140000,0
121188,2,2,2,53,150000,0
121189,2,2,1,58,90000,1
121190,2,2,1,51,30000,0
121191,2,2,1,52,490000,0
121192,2,2,1,53,70000,0
121193,2,3,1,55,60000,1
121194,2,2,1,62,70000,0
121195,2,3,1,56,450000,1
121196,2,3,2,54,20000,1
121197,2,2,1,51,30000,1
121198,2,3,1,54,80000,0
121199,2,1,2,53,390000,0
121200,2,2,2,50,30000,0
121201,2,3,1,51,200000,0
121202,2,3,2,59,140000,0
121203,2,2,1,51,30000,1
121204,2,2,1,51,290000,0
121205,2,2,1,51,200000,0
121206,2,3,1,64,180000,0
121207,2,2,1,50,200000,0
121208,2,3,1,53,90000,0
121209,2,2,1,54,260000,0
121210,2,3,1,51,50000,1
121211,2,2,3,59,80000,1
121212,2,1,1,51,300000,0
121213,2,1,1,53,20000,0
121214,2,3,2,51,50000,0
121215,2,1,1,53,150000,0
121216,2,3,3,51,50000,1
121217,2,2,2,51,50000,0
121218,2,3,2,52,80000,0
121219,2,3,2,56,50000,0
121220,2,3,1,55,200000,0
121221,2,3,1,54,210000,0
121222,2,3,1,55,80000,0
121223,2,3,1,50,200000,0
121224,2,3,1,51,200000,0
121225,2,3,1,52,220000,1
121226,2,1,1,56,280000,0
121227,2,3,1,55,90000,0
121228,2,3,2,51,50000,0
121229,2,3,1,51,80000,0
121230,2,2,2,51,430000,0
121231,2,1,1,51,250000,0
121232,2,2,1,51,50000,0
121233,2,3,3,58,360000,0
121234,1,2,2,22,110000,1
121235,1,1,1,34,360000,0
121236,1,1,2,27,200000,1
121237,1,1,2,28,70000,1
121238,2,2,2,55,250000,0
121239,1,2,1,42,100000,0
121240,1,3,1,39,230000,0
121241,1,2,2,29,390000,0
121242,1,1,2,30,120000,0
121243,1,1,2,25,160000,1
121244,1,3,2,35,240000,0
121245,1,2,2,23,30000,0
121246,1,2,2,23,30000,0
121247,1,1,2,23,20000,0
121248,1,1,2,23,80000,0
121249,1,2,2,23,20000,1
121250,1,2,2,23,50000,0
121251,1,1,2,23,90000,0
121252,1,2,2,24,50000,0
121253,1,2,2,23,20000,1
121254,1,2,2,24,30000,0
121255,1,2,2,23,50000,0
121256,1,2,2,23,20000,0
121257,1,2,2,22,20000,0
121258,1,2,2,23,20000,0
121259,1,3,2,22,50000,1
121260,1,2,2,22,20000,0
121261,1,2,2,23,10000,1
121262,1,2,2,23,10000,1
121263,1,2,2,22,10000,0
121264,1,2,2,25,50000,0
121265,1,2,2,25,30000,1
121266,1,1,2,26,170000,0
121267,1,2,2,23,50000,1
121268,1,2,2,24,60000,1
121269,1,3,2,26,50000,0
121270,1,2,2,22,50000,0
121271,1,1,2,25,10000,0
121272,1,1,2,26,80000,1
121273,1,2,2,26,300000,0
121274,1,1,2,23,10000,1
121275,1,1,2,24,30000,0
121276,1,1,2,24,30000,0
121277,1,1,2,26,90000,0
121278,1,1,2,23,20000,1
121279,1,1,2,23,80000,0
121280,1,2,2,24,90000,0
121281,1,3,2,24,20000,1
121282,1,2,2,24,30000,1
121283,1,2,2,23,10000,1
121284,1,1,2,25,70000,0
121285,1,1,2,26,40000,1
121286,1,2,2,26,170000,1
121287,1,2,2,24,10000,0
121288,1,2,2,25,30000,0
121289,1,2,2,24,10000,1
121290,1,1,2,24,50000,0
121291,1,5,2,24,30000,0
121292,1,1,2,24,50000,0
121293,1,3,2,24,20000,0
121294,1,2,2,25,10000,1
121295,1,2,2,24,50000,1
121296,1,2,2,25,50000,0
121297,1,2,2,25,160000,0
121298,1,2,2,24,50000,0
121299,1,2,2,27,60000,1
121300,1,1,2,26,20000,0
121301,1,2,2,26,20000,0
121302,1,2,1,24,50000,0
121303,1,1,2,33,200000,0
121304,1,1,1,28,150000,0
121305,1,5,2,27,130000,0
121306,1,3,2,27,20000,0
121307,1,1,2,27,60000,0
121308,1,2,2,24,50000,0
121309,1,2,2,27,210000,0
121310,1,1,2,26,150000,0
121311,1,2,2,25,50000,0
121312,1,1,2,26,40000,0
121313,1,3,2,27,90000,1
121314,1,1,2,27,20000,0
121315,1,1,2,24,30000,0
121316,1,2,2,25,20000,0
121317,1,2,2,25,60000,1
121318,1,2,2,26,50000,0
121319,1,1,2,25,50000,0
121320,1,2,2,25,10000,1
121321,1,1,2,26,110000,0
121322,1,1,2,27,200000,1
121323,1,2,2,27,70000,0
121324,1,3,2,27,80000,0
121325,1,2,1,28,80000,0
121326,1,2,2,24,20000,0
121327,1,2,2,23,10000,0
121328,1,3,2,25,60000,0
121329,1,2,2,27,50000,1
121330,1,1,2,28,110000,1
121331,1,1,2,29,360000,0
121332,1,2,1,29,320000,0
121333,1,2,2,26,130000,1
121334,1,2,2,26,50000,0
121335,1,1,2,25,50000,0
121336,1,3,1,27,360000,0
121337,1,3,2,27,160000,1
121338,1,1,2,26,360000,0
121339,1,1,2,28,20000,0
121340,1,2,2,27,80000,1
121341,1,1,2,28,490000,0
121342,1,2,2,23,20000,0
121343,1,2,2,25,340000,0
121344,1,1,2,26,180000,0
121345,1,1,2,27,140000,0
121346,1,1,2,27,210000,0
121347,1,1,2,26,150000,0
121348,1,2,2,24,160000,0
121349,1,3,2,24,50000,1
121350,1,1,2,24,50000,0
121351,1,1,2,24,40000,0
121352,1,1,2,24,70000,0
121353,1,2,2,27,310000,0
121354,1,1,2,28,40000,1
121355,1,1,2,27,50000,0
121356,1,1,2,27,140000,0
121357,1,2,2,27,80000,1
121358,1,2,2,23,50000,1
121359,1,3,2,27,130000,0
121360,1,3,2,29,130000,0
121361,1,2,2,28,100000,0
121362,1,2,2,30,160000,0
121363,1,1,2,29,60000,0
121364,1,1,2,29,220000,1
121365,1,2,2,27,160000,0
121366,1,1,2,28,210000,0
121367,1,1,2,27,360000,0
121368,1,1,2,28,120000,0
121369,1,3,1,28,250000,0
121370,1,1,2,28,380000,0
121371,1,2,2,27,240000,0
121372,1,3,2,27,20000,0
121373,1,2,2,27,50000,0
121374,1,2,2,29,200000,1
121375,1,1,2,31,470000,0
121376,1,2,2,25,50000,0
121377,1,1,2,29,180000,0
121378,1,1,2,26,180000,0
121379,1,1,2,27,190000,1
121380,1,1,2,26,180000,1
121381,1,2,2,25,50000,0
121382,1,1,2,25,20000,0
121383,1,1,2,28,160000,0
121384,1,1,2,29,200000,0
121385,1,2,2,25,50000,1
121386,1,1,2,25,30000,0
121387,1,2,2,28,100000,0
121388,1,1,2,29,260000,1
121389,1,2,2,29,50000,0
121390,1,1,1,30,400000,0
121391,1,1,2,27,70000,1
121392,1,3,2,30,280000,0
121393,1,1,2,30,80000,0
121394,1,2,2,26,160000,1
121395,1,2,2,28,130000,0
121396,1,1,2,29,180000,0
121397,1,1,2,28,360000,0
121398,1,1,2,29,260000,1
121399,1,3,2,29,50000,0
121400,1,2,1,27,80000,0
121401,1,1,2,26,230000,0
121402,1,2,2,27,270000,0
121403,1,1,2,27,220000,0
121404,1,1,2,28,160000,0
121405,1,1,1,34,280000,0
121406,1,1,2,27,230000,0
121407,1,1,2,31,170000,0
121408,1,1,1,30,200000,1
121409,1,2,2,28,230000,0
121410,1,2,1,27,150000,0
121411,1,1,2,27,300000,0
121412,1,1,2,31,360000,0
121413,1,1,1,31,390000,0
121414,1,1,2,31,50000,1
121415,1,1,2,32,220000,0
121416,1,2,2,27,60000,0
121417,1,2,2,28,100000,0
121418,1,2,2,30,290000,0
121419,1,1,3,31,400000,0
121420,1,2,1,32,30000,0
121421,1,1,2,29,260000,0
121422,1,2,2,29,70000,0
121423,1,1,2,30,280000,0
121424,1,1,2,30,500000,0
121425,1,1,2,29,110000,0
121426,1,1,2,32,50000,0
121427,1,1,2,27,100000,0
121428,1,1,2,29,360000,0
121429,1,1,2,27,20000,1
121430,1,3,2,29,50000,0
121431,1,3,1,34,250000,1
121432,1,2,2,34,260000,0
121433,1,1,2,34,150000,0
121434,1,1,2,33,80000,0
121435,1,3,2,34,180000,0
121436,1,1,1,40,170000,0
121437,1,1,1,39,230000,0
121438,1,2,2,35,470000,0
121439,1,3,1,37,20000,0
121440,1,1,2,38,70000,0
121441,1,1,2,41,320000,0
121442,1,1,1,39,500000,0
121443,1,2,1,47,360000,0
121444,1,1,1,42,180000,0
121445,1,1,1,40,100000,1
121446,1,1,1,40,10000,1
121447,1,2,2,26,20000,1
121448,1,1,1,46,500000,0
121449,1,1,2,32,140000,0
121450,1,2,1,39,360000,0
121451,1,2,1,32,160000,1
121452,1,1,1,34,200000,0
121453,1,3,1,48,230000,0
121454,1,1,1,40,260000,0
121455,1,2,1,35,50000,1
121456,1,3,1,39,500000,0
121457,1,1,1,38,230000,0
121458,1,2,1,39,340000,0
121459,1,3,1,38,130000,0
121460,1,3,1,47,80000,0
121461,1,2,1,48,140000,1
121462,1,1,2,37,390000,1
121463,1,1,1,37,260000,0
121464,1,2,1,43,160000,0
121465,1,2,2,38,210000,0
121466,1,2,1,48,90000,1
121467,1,1,1,45,290000,0
121468,1,1,2,40,560000,0
121469,1,2,1,37,110000,0
121470,1,3,1,37,350000,0
121471,1,1,2,35,280000,0
121472,1,1,1,40,260000,0
121473,1,2,1,34,440000,0
121474,1,4,1,49,200000,0
121475,1,2,2,32,150000,0
121476,1,1,2,39,50000,0
121477,1,1,2,29,500000,0
121478,1,1,1,34,500000,1
121479,1,5,2,35,260000,0
121480,1,3,1,39,330000,0
121481,1,1,2,33,360000,0
121482,1,2,2,32,320000,0
121483,1,2,2,42,350000,1
121484,1,2,2,38,20000,0
121485,1,3,1,33,240000,0
121486,1,2,1,29,50000,0
121487,1,1,1,47,460000,1
121488,1,2,1,35,50000,0
121489,1,2,1,41,500000,0
121490,1,2,1,44,280000,0
121491,1,1,1,37,90000,0
121492,1,1,1,38,170000,0
121493,1,1,2,40,290000,0
121494,1,2,1,46,80000,0
121495,1,2,1,43,150000,0
121496,1,3,1,38,80000,0
121497,1,1,1,44,20000,1
121498,1,2,1,36,150000,1
121499,1,1,1,48,300000,0
121500,1,2,1,39,130000,0
121501,1,2,2,34,120000,0
121502,1,3,1,34,50000,1
121503,1,1,2,28,150000,0
121504,1,2,1,48,20000,0
121505,1,1,1,35,260000,0
121506,1,2,3,34,130000,1
121507,1,3,2,38,200000,0
121508,1,2,1,37,140000,0
121509,1,3,1,41,10000,0
121510,1,2,1,38,140000,1
121511,1,1,1,38,200000,0
121512,1,2,1,44,130000,1
121513,1,1,2,35,360000,0
121514,1,2,1,38,210000,1
121515,1,1,1,38,230000,0
121516,1,2,1,44,210000,1
121517,1,3,2,27,20000,1
121518,1,1,2,28,410000,0
121519,1,5,1,39,280000,0
121520,1,2,1,39,360000,0
121521,1,2,2,28,10000,1
121522,1,2,2,37,20000,1
121523,1,1,2,30,370000,0
121524,1,1,1,48,180000,0
121525,1,1,1,46,80000,1
121526,1,2,1,47,70000,0
121527,1,1,2,32,400000,0
121528,1,1,2,31,150000,0
121529,1,2,1,41,310000,0
121530,1,2,1,44,200000,0
121531,1,1,1,34,430000,0
121532,1,2,1,40,240000,0
121533,1,2,2,44,360000,0
121534,1,2,1,35,380000,0
121535,1,3,1,41,190000,0
121536,1,1,1,34,350000,0
121537,1,3,1,37,110000,0
121538,1,2,1,32,180000,0
121539,1,1,1,35,400000,0
121540,1,1,2,35,500000,0
121541,1,2,1,48,170000,0
121542,1,2,1,44,60000,0
121543,1,1,2,32,350000,0
121544,1,2,1,31,500000,0
121545,1,2,1,35,20000,1
121546,1,2,1,37,240000,0
121547,1,2,2,42,440000,0
121548,1,1,1,38,300000,1
121549,1,2,2,28,180000,0
121550,1,1,1,39,360000,0
121551,1,1,2,42,80000,0
121552,1,1,1,47,390000,0
121553,1,3,1,42,250000,0
121554,1,2,2,43,100000,0
121555,1,3,1,44,170000,0
121556,1,1,1,45,500000,0
121557,1,2,1,36,410000,0
121558,1,1,1,32,360000,0
121559,1,2,1,38,290000,0
121560,1,2,1,44,80000,0
121561,1,1,2,31,280000,0
121562,1,2,1,40,360000,0
121563,1,2,1,44,100000,0
121564,1,2,2,31,80000,0
121565,1,1,1,45,180000,0
121566,1,1,1,34,400000,0
121567,1,2,1,48,450000,0
121568,1,1,2,34,80000,1
121569,1,2,1,37,210000,0
121570,1,2,1,45,300000,0
121571,1,2,2,41,340000,0
121572,1,1,2,30,110000,0
121573,1,2,1,41,50000,0
121574,1,2,1,40,20000,0
121575,1,5,1,46,16000,0
121576,1,1,2,31,60000,0
121577,1,1,2,31,70000,1
121578,1,2,1,34,70000,0
121579,1,1,2,35,430000,0
121580,1,2,2,39,60000,0
121581,1,1,1,46,200000,0
121582,1,2,1,39,160000,0
121583,1,3,1,40,200000,0
121584,1,1,1,43,500000,0
121585,1,2,1,43,50000,1
121586,1,1,2,38,220000,0
121587,1,2,1,48,180000,0
121588,1,2,2,35,310000,0
121589,1,2,2,37,50000,0
121590,1,1,1,43,400000,0
121591,1,1,2,32,280000,1
121592,1,1,2,32,100000,0
121593,1,3,2,41,10000,0
121594,1,2,2,35,100000,0
121595,1,1,1,38,240000,0
121596,1,3,1,36,50000,1
121597,1,1,1,41,360000,0
121598,1,2,2,29,260000,0
121599,1,1,1,46,420000,1
121600,1,2,1,46,320000,0
121601,1,3,2,47,50000,0
121602,1,1,1,45,310000,0
121603,1,1,1,49,340000,1
121604,1,1,1,37,280000,0
121605,1,1,1,32,250000,0
121606,1,2,3,40,80000,0
121607,1,3,2,29,230000,1
121608,1,2,2,37,330000,0
121609,1,3,2,41,350000,0
121610,1,1,2,35,280000,0
121611,1,3,1,43,130000,0
121612,1,2,1,35,200000,1
121613,1,1,2,37,280000,0
121614,1,3,2,36,20000,0
121615,1,3,1,47,50000,0
121616,1,5,2,32,60000,0
121617,1,1,1,38,100000,1
121618,1,2,2,34,100000,0
121619,1,2,1,39,210000,1
121620,1,3,1,45,20000,0
121621,1,2,2,33,130000,0
121622,1,3,2,41,290000,0
121623,1,1,2,45,40000,0
121624,1,2,2,39,360000,0
121625,1,3,1,44,210000,1
121626,1,1,2,39,230000,0
121627,1,2,1,35,60000,1
121628,1,1,2,35,150000,0
121629,1,1,2,35,110000,1
121630,1,3,2,39,150000,0
121631,1,1,1,38,350000,0
121632,1,2,2,34,200000,0
121633,1,2,1,35,10000,0
121634,1,2,1,34,240000,0
121635,1,1,2,38,290000,0
121636,1,2,2,31,80000,0
121637,1,2,1,39,80000,1
121638,1,1,2,29,320000,0
121639,1,3,1,39,140000,1
121640,1,2,1,44,50000,1
121641,1,2,2,36,20000,0
121642,1,3,2,46,80000,1
121643,1,2,1,36,50000,0
121644,1,1,1,48,190000,0
121645,1,3,2,35,190000,0
121646,1,2,2,30,140000,0
121647,1,2,2,33,160000,0
121648,1,1,1,35,580000,0
121649,1,2,1,38,130000,0
121650,1,2,2,34,120000,0
121651,1,1,2,30,220000,0
121652,1,2,1,44,10000,0
121653,1,2,1,47,60000,1
121654,1,3,2,32,150000,0
121655,1,2,2,41,130000,0
121656,1,3,1,49,210000,0
121657,1,2,2,36,70000,0
121658,1,3,1,46,70000,1
121659,1,6,1,48,260000,1
121660,1,1,2,33,110000,0
121661,1,2,1,33,230000,0
121662,1,3,2,33,100000,0
121663,1,1,1,43,120000,0
121664,1,3,2,41,230000,1
121665,1,1,2,31,450000,1
121666,1,1,2,31,150000,1
121667,1,1,1,40,270000,0
121668,1,1,2,38,500000,0
121669,1,1,1,35,150000,0
121670,1,2,1,42,110000,1
121671,1,1,2,45,230000,0
121672,1,3,1,47,500000,0
121673,1,2,1,47,500000,0
121674,1,3,1,33,30000,1
121675,1,3,1,45,490000,0
121676,1,2,1,48,240000,0
121677,1,1,1,46,200000,1
121678,1,2,2,42,490000,0
121679,1,2,1,47,240000,0
121680,1,1,2,29,160000,0
121681,1,2,2,30,60000,0
121682,1,5,2,40,160000,0
121683,1,3,1,42,400000,1
121684,1,2,1,33,320000,0
121685,1,1,2,38,340000,0
121686,1,3,1,45,240000,0
121687,1,1,2,30,100000,1
121688,1,1,1,46,50000,0
121689,1,1,1,36,200000,0
121690,1,3,1,44,280000,0
121691,1,0,1,47,160000,0
121692,1,2,2,29,30000,1
121693,1,1,2,29,90000,1
121694,1,2,1,43,20000,1
121695,1,3,2,30,100000,1
121696,1,3,1,40,20000,1
121697,1,3,1,40,300000,0
121698,1,2,2,42,50000,0
121699,1,2,1,40,280000,0
121700,1,3,2,44,10000,0
121701,1,1,2,29,20000,0
121702,1,1,2,30,200000,0
121703,1,2,1,34,140000,0
121704,1,1,2,33,170000,0
121705,1,2,2,38,190000,0
121706,1,2,2,36,180000,0
121707,1,1,1,36,500000,0
121708,1,1,1,42,340000,0
121709,1,1,1,38,180000,0
121710,1,3,1,48,200000,0
121711,1,1,1,45,230000,0
121712,1,1,2,46,150000,0
121713,1,2,2,27,80000,1
121714,1,2,2,27,90000,0
121715,1,1,2,28,120000,0
121716,1,2,2,29,120000,1
121717,1,1,1,29,230000,0
121718,1,1,2,34,230000,0
121719,1,1,2,32,250000,1
121720,1,1,2,32,330000,1
121721,1,2,1,32,470000,0
121722,1,1,1,33,310000,1
121723,1,3,1,48,20000,1
121724,1,3,2,45,150000,0
121725,1,2,1,35,30000,1
121726,1,1,1,42,180000,0
121727,1,2,1,38,360000,0
121728,1,2,1,43,150000,0
121729,1,3,3,42,280000,0
121730,1,3,1,39,130000,0
121731,1,2,1,47,240000,0
121732,1,2,1,41,90000,0
121733,1,2,1,41,190000,0
121734,1,1,1,41,20000,0
121735,1,2,1,40,50000,1
121736,1,1,2,27,160000,0
121737,1,1,2,27,100000,1
121738,1,1,1,37,220000,0
121739,1,1,2,49,130000,1
121740,1,3,2,42,10000,1
121741,1,3,2,31,200000,0
121742,1,3,1,42,150000,0
121743,1,2,2,36,300000,1
121744,1,1,2,30,160000,1
121745,1,1,2,31,500000,0
121746,1,3,2,34,80000,1
121747,1,2,1,31,90000,0
121748,1,1,1,33,320000,0
121749,1,2,1,40,30000,1
121750,1,5,1,48,380000,0
121751,1,1,1,32,360000,0
121752,1,1,1,35,240000,0
121753,1,1,2,31,100000,0
121754,1,2,1,39,90000,1
121755,1,2,2,38,290000,0
121756,1,3,2,42,80000,0
121757,1,1,1,39,240000,0
121758,1,1,2,29,30000,0
121759,1,2,1,42,30000,0
121760,1,3,1,37,180000,1
121761,1,2,1,32,310000,0
121762,1,2,1,42,50000,0
121763,1,3,2,35,390000,0
121764,1,2,2,30,50000,0
121765,1,1,1,33,210000,0
121766,1,3,2,34,230000,0
121767,1,2,1,43,50000,0
121768,1,3,2,48,100000,1
121769,1,1,1,46,80000,0
121770,1,3,1,28,250000,0
121771,1,3,1,45,150000,0
121772,1,1,1,35,530000,0
121773,1,1,2,30,20000,1
121774,1,3,2,34,20000,0
121775,1,2,1,38,50000,1
121776,1,3,2,37,470000,1
121777,1,2,2,41,310000,0
121778,1,2,1,49,180000,0
121779,1,1,1,45,310000,0
121780,1,2,2,32,500000,0
121781,1,2,1,37,380000,0
121782,1,0,1,35,250000,0
121783,1,1,2,39,500000,0
121784,1,1,2,33,210000,0
121785,1,1,1,46,250000,1
121786,1,2,1,44,200000,0
121787,1,1,1,30,200000,1
121788,1,2,2,44,20000,0
121789,1,1,1,41,360000,1
121790,1,2,1,39,100000,0
121791,1,2,1,37,180000,0
121792,1,1,1,46,380000,0
121793,1,3,1,28,50000,0
121794,1,1,2,32,200000,0
121795,1,1,1,41,200000,1
121796,1,1,2,32,280000,0
121797,1,1,1,34,200000,0
121798,1,2,1,31,360000,1
121799,1,2,3,35,240000,0
121800,1,1,1,40,420000,0
121801,1,1,1,37,450000,0
121802,1,3,2,34,10000,0
121803,1,2,1,30,100000,0
121804,1,1,1,45,180000,1
121805,1,3,2,43,10000,0
121806,1,1,2,32,50000,1
121807,1,1,2,32,250000,0
121808,1,2,1,48,150000,0
121809,1,2,2,30,30000,0
121810,1,1,2,31,120000,0
121811,1,1,2,31,200000,0
121812,1,3,1,44,340000,0
121813,1,2,1,37,20000,0
121814,1,3,2,33,20000,0
121815,1,1,2,34,220000,0
121816,1,2,1,34,20000,0
121817,1,2,1,30,280000,0
121818,1,1,1,49,400000,0
121819,1,1,2,45,310000,0
121820,1,2,2,38,80000,0
121821,1,5,2,44,10000,0
121822,1,3,3,47,70000,0
121823,1,1,2,37,390000,0
121824,1,3,1,43,340000,0
121825,1,1,1,41,180000,1
121826,1,1,1,31,100000,1
121827,1,2,2,37,360000,0
121828,1,3,2,44,50000,0
121829,1,2,2,39,50000,0
121830,1,1,1,44,150000,1
121831,1,2,1,40,500000,0
121832,1,2,1,39,280000,0
121833,1,2,1,49,270000,0
121834,1,2,2,42,110000,0
121835,1,2,2,31,280000,0
121836,1,2,1,33,200000,0
121837,1,3,1,44,130000,0
121838,1,1,2,33,440000,0
121839,1,3,1,40,120000,0
121840,1,1,2,37,500000,0
121841,1,1,2,31,120000,0
121842,1,2,1,33,180000,0
121843,1,1,2,33,350000,1
121844,1,2,2,30,20000,0
121845,1,2,1,39,160000,1
121846,1,1,1,37,290000,0
121847,1,2,2,30,180000,0
121848,1,2,1,39,210000,0
121849,1,2,2,30,70000,0
121850,1,1,2,45,260000,0
121851,1,1,2,29,260000,0
121852,1,1,2,29,140000,0
121853,1,2,1,36,140000,0
121854,1,2,1,38,200000,0
121855,1,2,2,43,50000,1
121856,1,2,2,27,130000,0
121857,1,1,2,27,130000,0
121858,1,2,2,28,50000,0
121859,1,3,1,28,20000,0
121860,1,1,2,28,390000,0
121861,1,2,2,28,50000,0
121862,1,2,2,29,30000,0
121863,1,2,1,33,240000,0
121864,1,1,2,31,180000,0
121865,1,1,2,31,420000,0
121866,1,1,2,33,120000,1
121867,1,1,2,34,20000,1
121868,1,2,1,35,360000,1
121869,1,2,2,40,350000,0
121870,1,3,2,44,180000,0
121871,1,2,1,41,410000,0
121872,1,3,1,36,50000,0
121873,1,3,1,36,430000,0
121874,1,3,3,48,200000,0
121875,1,1,2,35,180000,0
121876,1,1,1,35,200000,0
121877,1,2,1,35,160000,1
121878,1,2,1,47,100000,0
121879,1,2,1,43,120000,0
121880,1,1,1,37,310000,0
121881,1,1,1,44,180000,0
121882,1,2,1,46,160000,0
121883,1,2,1,48,50000,1
121884,1,2,1,40,300000,0
121885,1,3,1,43,500000,0
121886,1,3,1,45,300000,0
121887,1,2,2,41,180000,0
121888,1,2,1,45,280000,0
121889,1,3,2,47,20000,0
121890,1,1,1,37,360000,0
121891,1,1,1,45,120000,0
121892,1,5,3,44,100000,0
121893,1,3,1,47,50000,0
121894,1,2,1,45,80000,0
121895,1,2,2,29,110000,0
121896,1,2,2,30,280000,0
121897,1,1,1,37,200000,0
121898,1,3,1,45,170000,0
121899,1,2,1,41,60000,0
121900,1,2,1,36,180000,0
121901,1,2,1,43,300000,1
121902,1,2,1,40,150000,1
121903,1,1,2,39,210000,0
121904,1,3,2,37,50000,0
121905,1,1,1,45,50000,1
121906,1,2,1,35,300000,0
121907,1,2,1,43,80000,0
121908,1,2,2,31,170000,0
121909,1,3,1,44,50000,0
121910,1,2,1,40,140000,1
121911,1,2,1,36,350000,1
121912,1,2,1,45,20000,0
121913,1,3,2,40,20000,1
121914,1,2,1,44,240000,0
121915,1,2,1,40,50000,1
121916,1,2,1,41,230000,1
121917,1,1,1,35,100000,0
121918,1,1,2,45,300000,0
121919,1,2,1,42,90000,1
121920,1,1,2,32,210000,0
121921,1,2,2,44,50000,0
121922,1,2,1,46,400000,0
121923,1,1,1,35,500000,1
121924,1,2,2,38,300000,1
121925,1,1,1,45,300000,0
121926,1,1,2,33,150000,0
121927,1,1,2,32,410000,0
121928,1,3,2,33,50000,0
121929,1,3,2,33,140000,0
121930,1,2,1,33,150000,1
121931,1,1,2,33,200000,0
121932,1,2,2,42,110000,0
121933,1,2,2,41,230000,1
121934,1,2,1,49,50000,1
121935,1,2,2,49,50000,0
121936,1,1,1,49,50000,0
121937,1,1,1,50,310000,0
121938,1,3,1,50,100000,0
121939,1,2,1,50,700000,0
121940,1,1,1,50,330000,0
121941,1,2,1,46,300000,0
121942,1,3,1,49,500000,0
121943,1,3,1,51,10000,0
121944,1,3,1,50,70000,0
121945,1,2,1,50,110000,0
121946,1,2,1,50,250000,0
121947,1,3,1,50,550000,1
121948,1,1,2,47,390000,0
121949,1,6,2,51,100000,0
121950,1,2,1,47,20000,1
121951,1,2,1,50,360000,0
121952,1,2,1,50,60000,0
121953,1,2,1,51,150000,1
121954,1,3,1,49,360000,0
121955,1,1,2,49,50000,0
121956,1,1,1,50,170000,0
121957,1,3,2,51,150000,0
121958,1,3,1,51,300000,0
121959,1,2,2,57,160000,1
121960,1,1,2,54,50000,0
121961,1,3,2,56,10000,0
121962,1,3,1,54,100000,1
121963,1,1,1,58,300000,1
121964,1,2,1,57,30000,1
121965,1,1,2,52,90000,0
121966,1,3,1,53,140000,0
121967,1,5,1,53,100000,0
121968,1,2,1,49,30000,0
121969,1,3,1,51,160000,1
121970,1,3,1,57,10000,0
121971,1,2,1,57,170000,1
121972,1,1,1,48,50000,0
121973,1,3,1,55,500000,1
121974,1,2,1,59,20000,1
121975,1,2,1,52,20000,0
121976,1,6,1,54,80000,1
121977,1,1,1,58,500000,0
121978,1,3,2,62,20000,0
121979,1,2,2,56,190000,0
121980,1,1,2,51,170000,1
121981,1,2,1,54,80000,1
121982,1,2,1,57,180000,0
121983,1,3,2,51,50000,1
121984,1,2,2,62,70000,0
121985,1,2,1,55,20000,1
