"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_1","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default"
"160000","1","2","2","57","-2","-2","-2","-2","-2","-1","-1","-1.0","-1.0","-1","-1","600.0","0.0","0.0","0.0","0.0","601.0","0.0","1"
"50000","1","1","2","54","2","0","0","0","0","0","9159","10474.0","10184.0","6279","7693","15083.0","1500.0","1508.0","1000.0","1500.0","1000.0","2000.0","0"
"10000","1","3","2","56","2","2","0","0","0","0","10156","8570.0","6101.0","6711","7258","7777.0","0.0","1500.0","2000.0","2000.0","2000.0","2000.0","0"
"100000","1","3","1","54","2","2","2","3","2","2","81507","83154.0","88223.0","85924","86803","88745.0","3900.0","7300.0","0.0","3200.0","3500.0","3420.0","1"
"300000","1","1","1","58","2","2","2","2","2","2","148265","158230.0","160242.0","156171","165556","169250.0","14000.0","6000.0","0.0","12000.0","6500.0","6500.0","1"
"30000","1","2","1","57","0","0","0","0","0","0","24911","26241.0","27512.0","27831","28795","29285.0","1750.0","2000.0","1240.0","1200.0","1100.0","0.0","1"
"90000","1","1","2","52","0","0","0","0","0","0","91671","91656.0","87106.0","48730","27535","27751.0","4508.0","5110.0","2000.0","3000.0","1000.0","3000.0","0"
"140000","1","3","1","53","0","0","0","0","0","0","133167","135889.0","81607.0","83927","84861","86556.0","5400.0","3000.0","4000.0","3500.0","3504.0","3500.0","0"
"100000","1","5","1","53","0","0","0","0","0","0","184438","188238.0","192080.0","196000",,"0.0","3800.0","3842.0","3920.0","4000.0","0.0","0.0","0"
"30000","1","2","1","49","0","0","0","0","0","0","29707","28853.0","30107.0","29923","29472","27729.0","2000.0","3000.0","4000.0","2000.0","4000.0","2000.0","0"
"160000","1","3","1","51","0","0","0","-2","-1","-1","4042","4338.0","-1801.0","-5513","743","1012.0","1000.0","0.0","0.0","6256.0","1050.0","1000.0","1"
"10000","1","3","1","57","0","0","0","2","2","0","7525","6952.0","9356.0","9533","9233","9295.0","1276.0","2680.0","477.0","0.0","360.0","1000.0","0"
"170000","1","2","1","57","-1","-1","-1","-1","0","-1","792","-2604.0","396.0","792","396","396.0","0.0","3396.0","792.0","0.0","396.0","396.0","1"
"50000","1","1","1","48","0","0","0","0","0","0","48096","49267.0","48078.0","25869","22647","2875.0","2300.0","2000.0","1600.0","100.0","250.0","104.0","0"
"500000","1","3","1","55","2","0","0","0","0","0","613860","512526.0","334227.0","145482","125936","91382.0","37300.0","11000.0","4500.0","4000.0","4000.0","100000.0","1"
"20000","1","2","1","59","3","2","3","3","2","2","6015","7759.0","8486.0","8208","7930","8650.0","2000.0","1000.0","0.0","0.0","1000.0","0.0","1"
"20000","1","2","1","52","0","0","0","0","0","0","16361","17368.0","18546.0","19283","14821","0.0","1285.0","1463.0","1200.0","296.0","0.0","0.0","0"
"80000","1","6","1","54","0","0","0","0","0","0","61454","61808.0","62290.0","29296","26210","17643.0","2545.0","2208.0","1336.0","2232.0","542.0","348.0","1"
"500000","1","1","1","58","1","2","0","0","-1","-1","65005","63099.0","64610.0","64133","264","264.0","0.0","2787.0","1312.0","264.0","264.0","4709.0","0"
"20000","1","3","2","62","0","0","0","0","0","0","16303","17314.0","18343.0","19331","18541","18929.0","1286.0","1315.0","1303.0","663.0","686.0","744.0","0"
"190000","1","2","2","56","0","0","0","0","0","0","105046","85715.0","66984.0","67864","68156","67958.0","2777.0","2458.0","2411.0","2405.0","2595.0","3000.0","0"
"170000","1","1","2","51","0","0","0","0","0","0","201851","195038.0","189067.0","180389","137030","129222.0","6873.0","7509.0","5573.0","4309.0","4239.0","5142.0","1"
"80000","1","2","1","54","0","0","0","0","0","0","80449","77652.0","77980.0","79938","50209","49762.0","2779.0","3075.0","5000.0","1750.0","1810.0","3000.0","1"
"180000","1","2","1","57","0","0","0","0","0","0","182329","177183.0","177694.0","127051","128562","129128.0","9000.0","7000.0","5000.0","5000.0","10000.0","5000.0","0"
"50000","1","3","2","51","2","2","0","0","0","0","51264","48695.0","32617.0","18834","15810","15786.0","68.0","1510.0","1724.0","0.0","366.0","1455.0","1"
"70000","1","2","2","62","6","5","4","3","2","0","112202","103834.0","95609.0","86494","79359","74937.0","0.0","0.0","0.0","0.0","2150.0","2511.0","0"
"20000","1","2","1","55","0","0","2","0","0","2","10301","12871.0","12374.0","13392","14938","14557.0","2750.0","0.0","1231.0","1777.0","0.0","4859.0","1"
"330000","1","2","1","48","-1","-1","-1","-1","0","0","933","12663.0","10151.0","60841","41945","21183.0","12701.0","10183.0","62619.0","1945.0","1183.0","115647.0","0"
"320000","1","1","1","51","-2","-2","-2","-2","-2","-2","1834","556.0","1622.0","7728","5781","3896.0","556.0","1622.0","7762.0","5781.0","3896.0","2182.0","0"
"70000","1","3","1","53","-1","-1","-1","2","0","0","712","712.0","862.0","862","862","862.0","712.0","862.0","712.0","712.0","712.0","712.0","0"
"80000","1","1","2","56","0","0","0","0","0","0","89088","83558.0","84848.0","63373","20324","23749.0","3400.0","2983.0","1501.0","5000.0","5000.0","5000.0","1"
"20000","1","2","2","56","0","0","2","2","2","0","15397","17819.0","18239.0","19094","12393","13037.0","3000.0","1000.0","1500.0","0.0","1000.0","1000.0","0"
"200000","1","3","1","54","0","0","0","2","0","0","1749","3939.0","7856.0","3640","3656","6273.0","3000.0","4031.0","5.0","16.0","6005.0","733.0","1"
"200000","1","2","1","51","2","-1","-1","-1","-1","-1","206","2522.0","1261.0","0","1261","-1261.0","2522.0","1261.0","0.0","1261.0","0.0","5242.0","1"
"420000","1","3","1","53","-1","-1","-2","-2","-2","-2","3717","-2953.0","-2953.0","-2953","-2953","-2953.0","5.0","0.0","0.0","0.0","0.0","0.0","0"
"130000","1","2","2","54","0","0","0","0","-2","-2","30184","31795.0","31467.0","-440","-240","-240.0","2419.0","1000.0","0.0","200.0","0.0","0.0","0"
"50000","1","2","1","56","1","2","2","0","0","0","48141","50783.0","49581.0","36828","19361","19780.0","3739.0","28.0","1502.0","670.0","708.0","681.0","0"
"70000","1","3","1","54","0","0","0","0","0","0","64527","59996.0","57417.0","54558","58968","63456.0","2519.0","5015.0","4000.0","5950.0","6000.0","2507.0","0"
"50000","1","3","1","57","0","0","0","0","0","0","49543","41465.0","24091.0","20071","19221","19622.0","1500.0","1328.0","1600.0","700.0","696.0","707.0","0"
"250000","1","1","1","51","3","2","2","2","2","2","2487","2487.0","2487.0","2487","2487","2487.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"20000","1","2","3","53","0","0","0","0","0","0","18856","19840.0","18588.0","17650","18003","18390.0","1318.0","1298.0","1260.0","613.0","645.0","732.0","0"
"240000","1","3","1","57","0","0","0","0","0","0","224736","230814.0","234047.0","164960","167934","171113.0","9573.0","7893.0","6151.0","5527.0","5708.0","5738.0","0"
"50000","1","3","1","52","0","0","0","0","0","-1","47594","48611.0","49063.0","16908","13112","2280.0","2200.0","2343.0","1178.0","654.0","2280.0","390.0","1"
"180000","1","3","1","65","0","-1","0","0","0","0","191309","174775.0","174702.0","176816","180911","123229.0","175100.0","7000.0","5000.0","5309.0","5288.0","3000.0","1"
"250000","1","1","1","71","0","0","0","0","0","0","173907","177484.0","177946.0","159849","145461","141487.0","6504.0","6243.0","5446.0","4721.0","4385.0","7805.0","0"
"30000","1","3","2","52","0","0","0","2","2","0","25686","27449.0","30286.0","29993","58134","28910.0","2500.0","3600.0","1390.0","0.0","1000.0","1500.0","0"
"50000","1","3","1","55","0","0","0","0","0","2","40247","41382.0","49943.0","50412","30970","30362.0","1800.0","9331.0","1500.0","4549.0","0.0","1092.0","1"
"20000","1","2","1","62","1","2","2","0","0","0","17539","18563.0","17982.0","18659","19035","20236.0","1612.0","0.0","1289.0","665.0","1491.0","0.0","0"
"260000","1","3","1","52","0","0","0","0","0","0","187581","184144.0","140829.0","117445","114581","111726.0","7299.0","5375.0","4227.0","4052.0","3941.0","3626.0","1"
"130000","1","3","1","54","-1","-1","-1","-2","-1","-1","193","2499.0","0.0","0","428","150.0","2520.0","0.0","0.0","428.0","150.0","285.0","0"
"490000","1","2","1","51","1","-2","-1","2","0","0","-16","-16.0","5498.0","282","28688","26302.0","0.0","7504.0","0.0","28606.0","0.0","2499.0","1"
"150000","1","3","1","52","2","2","2","2","2","-2","142903","152574.0","150080.0","47214","144862","148153.0","13312.0","2305.0","0.0","98828.0","4241.0","3625.0","1"
"30000","1","3","1","53","1","2","2","2","2","2","18361","20250.0","19637.0","21705","21059","23716.0","2500.0","0.0","2403.0","0.0","3000.0","0.0","1"
"50000","1","2","2","54","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"330000","1","3","1","53","0","0","0","0","0","0","141061","144526.0","148420.0","152341","149998","-2.0","3856.0","3926.0","3966.0","3000.0","2.0","0.0","0"
"330000","1","2","1","52","0","0","0","0","0","0","171004","173360.0","175958.0","178468","181544","184338.0","6199.0","6386.0","6435.0","7000.0","6688.0","6688.0","0"
"140000","1","3","1","56","2","0","0","0","0","0","90462","93167.0","94370.0","95894","91600","93347.0","4212.0","3600.0","3258.0","3313.0","3258.0","3223.0","1"
"360000","1","3","2","54","-2","-2","-2","-2","-2","-2","390","390.0","390.0","390","390","390.0","390.0","390.0","390.0","390.0","390.0","96702.0","0"
"80000","1","2","2","59","2","2","2","2","2","0","24756","29818.0","29060.0","31133","24135","22970.0","5500.0","13.0","4000.0","5.0","2005.0","2005.0","1"
"730000","1","3","1","56","0","0","0","0","0","0","746814","374028.0","351588.0","86927","66111","38491.0","20500.0","16500.0","3000.0","2000.0","2000.0","5000.0","0"
"180000","1","1","1","63","0","0","0","0","0","0","157932","156847.0","130572.0","120464","109129","112273.0","7000.0","5500.0","4218.0","4500.0","5000.0","4000.0","0"
"190000","1","3","1","64","0","0","0","2","0","0","65666","67379.0","72878.0","70731","71285","72403.0","3800.0","7600.0","0.0","2700.0","2800.0","2800.0","0"
"50000","1","3","2","57","-1","-1","-1","-1","-1","-1","390","1726.0","390.0","390","390","390.0","1726.0","390.0","390.0","390.0","390.0","540.0","0"
"230000","1","1","1","56","0","0","0","0","0","0","38349","39154.0","39921.0","40828","37934","38889.0","1933.0","1700.0","1600.0","1340.0","1548.0","1844.0","0"
"130000","1","2","2","56","0","0","0","0","0","0","121165","109805.0","111780.0","116357","96936","98173.0","4000.0","5000.0","8000.0","4000.0","4000.0","5000.0","0"
"30000","1","6","1","53","-2","-2","-2","-2","-2","-2","1780","0.0","0.0","0","0","0.0","24437.0","0.0","0.0","0.0","0.0","0.0","1"
"180000","1","3","2","55","0","0","0","0","0","0","193095","186835.0","182287.0","159992","145387","137632.0","6900.0","7100.0","5659.0","5100.0","4900.0","4400.0","0"
"210000","1","2","1","53","1","-1","2","-1","-1","-1","-197","3195.0","1821.0","1683","0","1986.0","3392.0","2.0","1683.0","0.0","1986.0","1188.0","0"
"340000","1","2","1","53","0","0","0","0","0","0","342617","346067.0","350031.0","304706","250216","253526.0","12604.0","14000.0","11000.0","9000.0","10000.0","30000.0","1"
"500000","1","1","1","54","0","0","0","0","0","0","493251","496315.0","480411.0","489978","493062","474301.0","18725.0","18000.0","17534.0","17649.0","18007.0","20000.0","0"
"360000","1","1","1","53","-2","-2","-2","-2","-2","-2","826","4741.0","6336.0","937","766","1065.0","4765.0","6395.0","941.0","769.0","1070.0","1088.0","0"
"50000","1","3","1","54","0","0","0","0","0","0","47722","47080.0","48813.0","49107","18000","17538.0","2100.0","3000.0","2000.0","1200.0","1000.0","3000.0","0"
"40000","1","3","1","50","1","2","0","-1","-1","-2","35879","34625.0","36757.0","20650","0","0.0","0.0","3078.0","21650.0","0.0","0.0","0.0","1"
"30000","1","2","2","60","0","0","0","0","0","0","23575","24582.0","25711.0","26614","26948","14648.0","1398.0","1527.0","1430.0","764.0","530.0","655.0","0"
"240000","1","1","1","55","1","4","3","2","2","2","99259","96819.0","94429.0","95475","96603","98699.0","0.0","0.0","3500.0","3600.0","3800.0","3700.0","1"
"320000","1","1","2","55","2","2","2","2","0","0","200545","205973.0","211323.0","202240","122963","125465.0","9600.0","9500.0","0.0","4253.0","4332.0","4300.0","1"
"70000","1","3","3","61","3","2","2","0","0","0","8909","9812.0","9511.0","10828","11346","11589.0","1200.0","0.0","1482.0","1000.0","426.0","1000.0","0"
"200000","1","2","1","58","-1","2","2","-2","-2","-1","1877","1830.0","200.0","200","18370","53276.0","151.0","200.0","0.0","18370.0","53276.0","30000.0","0"
"360000","1","1","1","51","-1","-1","-1","-1","-1","-1","2782","5608.0","923.0","12886","489","172.0","5636.0","927.0","12950.0","491.0","173.0","7144.0","0"
"110000","1","2","2","51","0","0","0","0","0","0","25707","26740.0","27871.0","28858","29541","27977.0","1400.0","1500.0","1400.0","1000.0","1000.0","760.0","1"
"80000","1","3","1","52","1","2","2","2","0","0","77185","80311.0","81558.0","78761","71352","19674.0","5000.0","3100.0","0.0","2000.0","713.0","1500.0","1"
"200000","1","1","1","52","1","-2","-2","-2","-2","-2","-768","-768.0","-768.0","-768","-768","-768.0","0.0","0.0","0.0","0.0","0.0","1536.0","0"
"100000","1","3","1","56","-1","-1","-1","-1","-1","-2","390","390.0","0.0","780","0","0.0","390.0","0.0","780.0","0.0","0.0","0.0","1"
"160000","1","3","2","53","-1","-1","-1","-1","-1","-1","791","9164.0","4791.0","2999","961","994.0","9173.0","4805.0","3008.0","1742.0","998.0","1101.0","0"
"140000","1","1","1","55","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"300000","1","2","1","55","0","0","0","0","0","0","69994","71388.0","72886.0","74371","75854","77440.0","2552.0","2645.0","2696.0","2716.0","2809.0","2826.0","0"
"50000","2","1","1","29","0","0","0","0","0","0","50737","50486.0","50035.0","49388","10275","9598.0","1818.0","2200.0","1192.0","1000.0","2000.0","1000.0","0"
"50000","2","2","1","34","0","0","0","2","0","0","11340","11367.0","10982.0","10243","10826","11699.0","3200.0","3000.0","1000.0","1000.0","1000.0","2000.0","0"
"50000","2","2","1","38","0","0","-2","-2","-2","-2","51400","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"210000","2","1","2","29","-1","-1","-1","-1","-1","-1","2783","1080.0","2855.0","20787","8307","1747.0","1088.0","2855.0","20787.0","8314.0","1747.0","309.0","0"
"150000","2","1","2","26","0","0","0","0","0","0","24242","20263.0","21332.0","22371","22700","23184.0","1700.0","1700.0","1700.0","1000.0","1000.0","1000.0","0"
"190000","2","2","1","29","-2","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"80000","2","1","2","26","2","0","0","2","2","2","37097","38174.0","40550.0","41577","41595","43264.0","2000.0","3000.0","2000.0","1000.0","2500.0","1000.0","1"
"100000","2","1","2","28","0","0","0","0","-1","0","4864","9089.0","13534.0","16158","6700","7730.0","5800.0","6000.0","4375.0","6700.0","3000.0","0.0","0"
"20000","2","2","2","27","0","0","0","0","0","-1","18854","19116.0","15030.0","13025","12223","15975.0","1292.0","1509.0","1522.0","3111.0","20000.0","1121.0","0"
"400000","2","1","2","29","-2","-2","-2","-2","-2","-2","7622","38849.0","13586.0","19502","3809","4512.0","39097.0","13653.0","19617.0","3930.0","7021.0","24987.0","0"
"100000","2","2","2","28","0","0","0","0","0","0","50697","51813.0","53416.0","32422","33177","42560.0","1959.0","2545.0","1513.0","1268.0","10000.0","10000.0","0"
"30000","2","2","2","22","0","0","2","0","0","0","30028","30566.0","30560.0","30194","30113","23212.0","2634.0","1000.0","1377.0","1211.0","1000.0","3690.0","0"
"150000","2","2","1","26","0","0","0","0","2","2","81638","70605.0","70647.0","77659","15525","0.0","2481.0","4263.0","8900.0","0.0","0.0","0.0","0"
"140000","2","3","2","26","0","0","0","0","0","0","93384","93443.0","57219.0","57621","48323","45082.0","3514.0","3000.0","2000.0","2000.0","1636.0","1686.0","0"
"80000","2","1","2","25","0","0","0","0","0","0","53685","15291.0","20694.0","25435","30510","36101.0","3291.0","5694.0","5435.0","5510.0","6101.0","6742.0","0"
"200000","2","2","2","26","0","0","-2","-2","-1","0","153900","0.0","0.0","0","3533","4053.0","0.0","0.0","0.0","3533.0","1000.0","1500.0","0"
"50000","2","2","1","26","0","0","0","0","0","0","43800","44335.0","44626.0","40928","29367","29156.0","2043.0","2126.0","2104.0","990.0","1200.0","1654.0","0"
"50000","2","2","2","25","2","2","2","2","2","2","33995","34937.0","34394.0","36509","37105","37866.0","1800.0","300.0","3000.0","1500.0","1500.0","0.0","1"
"100000","2","2","2","26","1","2","0","0","2","2","6056","5810.0","6860.0","8337","8054","8921.0","0.0","1150.0","1600.0","0.0","1000.0","0.0","1"
"190000","2","2","2","24","0","-1","0","0","0","0","15740","106602.0","100177.0","102308","104614","106847.0","106602.0","3700.0","3800.0","4000.0","4075.0","10000.0","0"
"120000","2","2","2","27","2","2","2","2","2","2","120649","123203.0","119820.0","124755","99423","101718.0","6000.0","0.0","8500.0","0.0","11345.0","3700.0","1"
"20000","2","1","2","22","0","0","0","0","0","0","16917","17904.0","20030.0","18475","17631","3950.0","3500.0","2450.0","2000.0","376.0","79.0","2350.0","0"
"30000","2","2","2","22","1","2","0","0","0","0","16549","17085.0","17003.0","7150","6508","8459.0","1500.0","1396.0","2000.0","178.0","2000.0","2000.0","0"
"20000","2","3","2","22","2","2","0","0","0","2","16381","13837.0","14907.0","15853","17776","17352.0","0.0","1600.0","1500.0","2500.0","0.0","1000.0","1"
"20000","2","2","2","22","0","0","0","0","0","0","15247","16561.0","17280.0","18431","18341","19569.0","1575.0","1294.0","1596.0","655.0","1669.0","0.0","1"
"80000","2","2","2","22","0","0","0","0","0","0","1742","2524.0","5097.0","6107","7141","7355.0","1200.0","3000.0","1500.0","1500.0","700.0","500.0","0"
"80000","2","2","2","23","-1","0","0","0","0","0","78379","78589.0","77461.0","59228","46766","47630.0","3015.0","2810.0","2000.0","2000.0","2000.0","1800.0","0"
"50000","2","1","2","23","-1","-1","-1","-1","-1","-1","3430","2478.0","2299.0","4800","9810","660.0","2548.0","2321.0","4800.0","9810.0","660.0","2980.0","0"
